Departure_Date,Airline,Departure_time,price
20220307,에어부산,17:30,"16,560"
20220307,에어서울,18:40,"16,800"
20220307,티웨이항공,18:15,"15,650"
20220307,티웨이항공,19:25,"17,120"
20220307,티웨이항공,18:45,"15,479"
20220307,에어부산,19:55,"17,120"
20220307,티웨이항공,19:05,"15,479"
20220307,티웨이항공,20:15,"17,120"
20220307,티웨이항공,19:25,"15,479"
20220307,티웨이항공,20:35,"17,250"
20220307,진에어,18:10,"16,250"
20220307,제주항공,19:20,"17,420"
20220307,진에어,06:40,"15,776"
20220307,제주항공,07:50,"17,420"
20220307,제주항공,15:20,"15,776"
20220307,제주항공,16:30,"17,420"
20220307,제주항공,17:25,"15,776"
20220307,진에어,18:35,"17,420"
20220307,진에어,18:05,"15,776"
20220307,제주항공,19:15,"17,600"
20220308,제주항공,06:30,"19,400"
20220308,제주항공,07:40,"17,706"
20220308,제주항공,06:45,"19,400"
20220308,제주항공,07:55,"17,706"
20220308,티웨이항공,15:40,"19,400"
20220308,티웨이항공,16:50,"17,706"
20220308,에어서울,16:05,"19,400"
20220308,에어부산,17:15,"17,706"
20220308,에어부산,14:50,"19,520"
20220308,에어부산,16:00,"17,855"
20220308,에어부산,15:20,"19,520"
20220308,진에어,16:30,"17,855"
20220308,티웨이항공,15:55,"19,700"
20220308,티웨이항공,17:05,"18,520"
20220308,에어서울,15:05,"20,700"
20220308,에어서울,16:10,"21,000"
20220308,제주항공,13:10,"21,390"
20220308,제주항공,14:20,"21,390"
20220308,제주항공,17:30,"21,400"
20220308,제주항공,18:40,"19,686"
20220309,제주항공,16:55,"17,600"
20220309,제주항공,18:05,"15,924"
20220309,제주항공,19:15,"17,600"
20220309,진에어,20:20,"15,924"
20220309,에어서울,19:30,"17,600"
20220309,에어부산,20:40,"15,924"
20220309,에어부산,20:30,"19,500"
20220309,티웨이항공,21:45,"17,805"
20220309,티웨이항공,18:15,"19,700"
20220309,제주항공,19:25,"18,520"
20220309,제주항공,17:30,"20,010"
20220309,제주항공,18:40,"20,010"
20220309,티웨이항공,18:10,"21,120"
20220309,에어서울,19:20,"19,439"
20220309,아시아나항공,19:25,"22,020"
20220309,아시아나항공,20:35,"20,330"
20220309,아시아나항공,17:25,"22,250"
20220309,티웨이항공,18:35,"20,528"
20220309,티웨이항공,17:15,"22,250"
20220309,제주항공,18:25,"20,528"
20220310,에어부산,07:20,"17,400"
20220310,제주항공,08:30,"17,600"
20220310,에어부산,20:30,"15,924"
20220310,에어부산,21:40,"18,630"
20220310,에어부산,15:05,"18,630"
20220310,에어서울,16:15,"18,630"
20220310,에어서울,17:30,"18,800"
20220310,에어서울,18:40,"17,630"
20220310,티웨이항공,18:10,"19,700"
20220310,티웨이항공,19:20,"18,520"
20220310,티웨이항공,06:45,"19,700"
20220310,하이에어,07:45,"18,520"
20220310,제주항공,16:00,"19,820"
20220310,제주항공,17:10,"18,152"
20220310,제주항공,17:50,"19,820"
20220310,제주항공,19:05,"18,152"
20220310,제주항공,17:25,"19,820"
20220310,제주항공,18:35,"18,152"
20220310,제주항공,18:05,"20,300"
20220310,제주항공,19:15,"20,110"
20220311,제주항공,13:40,"30,800"
20220311,제주항공,14:50,"28,992"
20220311,에어부산,14:40,"30,800"
20220311,티웨이항공,15:50,"28,992"
20220311,에어서울,15:05,"31,820"
20220311,진에어,16:10,"33,520"
20220311,에어서울,14:55,"31,715"
20220311,진에어,16:05,"33,700"
20220311,티웨이항공,14:30,"32,380"
20220311,제주항공,15:30,"33,700"
20220311,제주항공,17:45,"33,210"
20220311,제주항공,19:00,"33,700"
20220311,진에어,17:50,"32,380"
20220311,아시아나항공,19:05,"33,700"
20220311,아시아나항공,18:15,"32,853"
20220311,에어부산,19:30,"34,520"
20220311,에어부산,14:20,"32,705"
20220311,에어부산,15:30,"34,600"
20220311,하이에어,15:00,"32,754"
20220311,진에어,16:10,"34,600"
20220312,제주항공,19:15,"20,350"
20220312,제주항공,20:20,"18,647"
20220312,제주항공,19:20,"20,350"
20220312,진에어,20:25,"18,647"
20220312,에어서울,20:50,"20,350"
20220312,에어부산,22:00,"18,647"
20220312,진에어,20:25,"20,400"
20220312,티웨이항공,21:35,"18,696"
20220312,티웨이항공,18:55,"20,800"
20220312,티웨이항공,20:05,"19,610"
20220312,티웨이항공,18:10,"21,220"
20220312,에어서울,19:20,"22,300"
20220312,진에어,20:30,"20,577"
20220312,에어부산,21:45,"22,820"
20220312,제주항공,19:05,"21,122"
20220312,제주항공,20:15,"22,820"
20220312,제주항공,19:25,"21,122"
20220312,제주항공,20:35,"23,520"
20220312,에어서울,18:05,"21,815"
20220312,아시아나항공,19:15,"23,520"
20220313,제주항공,19:30,"19,400"
20220313,제주항공,20:40,"17,706"
20220313,제주항공,19:15,"22,250"
20220313,에어부산,20:20,"20,528"
20220313,에어부산,20:25,"22,250"
20220313,티웨이항공,21:40,"20,528"
20220313,티웨이항공,17:30,"22,600"
20220313,티웨이항공,18:40,"22,600"
20220313,에어서울,18:10,"23,120"
20220313,에어서울,19:20,"21,419"
20220313,진에어,18:05,"23,120"
20220313,티웨이항공,19:15,"21,419"
20220313,아시아나항공,18:45,"23,120"
20220313,아시아나항공,19:55,"21,419"
20220313,아시아나항공,19:05,"23,700"
20220313,아시아나항공,20:15,"22,480"
20220313,제주항공,17:50,"23,700"
20220313,제주항공,19:05,"22,480"
20220313,제주항공,18:15,"24,200"
20220313,제주항공,19:25,"22,458"
20220314,제주항공,19:05,"19,400"
20220314,제주항공,20:15,"17,706"
20220314,제주항공,19:15,"19,400"
20220314,제주항공,20:20,"17,706"
20220314,에어서울,19:20,"19,400"
20220314,에어서울,20:25,"17,706"
20220314,에어부산,19:30,"19,400"
20220314,제주항공,20:40,"17,706"
20220314,제주항공,18:15,"19,700"
20220314,에어부산,19:25,"18,520"
20220314,진에어,19:30,"19,700"
20220314,진에어,20:40,"18,520"
20220314,진에어,18:10,"20,010"
20220314,티웨이항공,19:20,"20,920"
20220314,티웨이항공,15:40,"19,211"
20220314,티웨이항공,16:50,"20,920"
20220314,티웨이항공,20:30,"19,211"
20220314,티웨이항공,21:40,"21,390"
20220314,아시아나항공,17:30,"22,300"
20220314,아시아나항공,18:40,"20,577"
20220315,에어부산,18:10,"16,560"
