Departure_Date,Airline,Departure_time,price
20220302,에어서울,18:15,"16,200"
20220302,티웨이항공,19:25,"15,050"
20220302,티웨이항공,16:10,"17,440"
20220302,티웨이항공,17:20,"15,776"
20220302,티웨이항공,17:25,"17,440"
20220302,티웨이항공,18:35,"15,776"
20220302,제주항공,18:05,"17,440"
20220302,진에어,19:15,"15,776"
20220302,제주항공,19:05,"17,440"
20220302,제주항공,20:15,"15,776"
20220302,제주항공,19:25,"17,440"
20220302,제주항공,20:35,"15,776"
20220302,진에어,16:55,"17,800"
20220302,진에어,18:05,"16,122"
20220302,티웨이항공,18:15,"17,800"
20220302,티웨이항공,19:30,"16,122"
20220302,에어서울,19:05,"17,800"
20220302,제주항공,20:15,"16,122"
20220302,제주항공,19:15,"17,800"
20220302,제주항공,20:20,"16,122"
20220303,하이에어,13:25,"16,800"
20220303,제주항공,14:55,"16,650"
20220303,제주항공,06:30,"17,120"
20220303,제주항공,07:40,"15,449"
20220303,제주항공,06:45,"17,120"
20220303,제주항공,07:55,"15,449"
20220303,티웨이항공,15:40,"17,120"
20220303,티웨이항공,16:50,"15,449"
20220303,티웨이항공,17:30,"17,120"
20220303,티웨이항공,18:40,"15,449"
20220303,진에어,20:30,"17,120"
20220303,티웨이항공,21:40,"15,449"
20220303,티웨이항공,14:05,"17,440"
20220303,에어서울,15:15,"15,776"
20220303,티웨이항공,15:25,"17,440"
20220303,티웨이항공,16:35,"15,776"
20220303,티웨이항공,17:25,"17,440"
20220303,에어서울,18:35,"15,776"
20220303,에어서울,18:05,"17,440"
20220303,진에어,19:15,"15,776"
20220304,제주항공,13:15,"25,100"
20220304,제주항공,14:25,"23,349"
20220304,제주항공,13:30,"25,100"
20220304,티웨이항공,14:40,"23,349"
20220304,제주항공,14:40,"25,100"
20220304,제주항공,15:50,"23,349"
20220304,제주항공,12:55,"27,540"
20220304,제주항공,14:05,"25,775"
20220304,하이에어,11:40,"27,950"
20220304,에어서울,12:50,"26,171"
20220304,티웨이항공,12:50,"27,950"
20220304,티웨이항공,14:00,"26,171"
20220304,티웨이항공,13:40,"27,950"
20220304,티웨이항공,14:50,"26,171"
20220304,티웨이항공,15:00,"27,950"
20220304,제주항공,16:10,"26,171"
20220304,제주항공,12:45,"28,700"
20220304,제주항공,14:15,"28,430"
20220304,제주항공,14:30,"28,800"
20220304,제주항공,15:30,"27,530"
20220305,제주항공,19:15,"20,350"
20220305,제주항공,20:20,"18,647"
20220305,제주항공,19:20,"20,350"
20220305,제주항공,20:25,"18,647"
20220305,티웨이항공,19:30,"20,350"
20220305,티웨이항공,20:40,"18,647"
20220305,티웨이항공,20:50,"20,350"
20220305,티웨이항공,22:00,"18,647"
20220305,티웨이항공,17:25,"24,540"
20220305,진에어,18:35,"22,805"
20220305,제주항공,18:05,"24,540"
20220305,진에어,19:15,"22,805"
20220305,에어서울,18:45,"24,540"
20220305,티웨이항공,19:55,"22,805"
20220305,진에어,19:05,"24,540"
20220305,아시아나항공,20:15,"22,805"
20220305,제주항공,19:25,"24,540"
20220305,제주항공,20:35,"22,805"
20220305,제주항공,16:30,"24,700"
20220305,진에어,17:40,"22,953"
20220306,제주항공,19:25,"19,400"
20220306,제주항공,20:40,"17,706"
20220306,제주항공,19:30,"19,400"
20220306,제주항공,20:40,"17,706"
20220306,제주항공,15:40,"22,250"
20220306,제주항공,16:50,"20,528"
20220306,제주항공,16:55,"22,250"
20220306,제주항공,18:05,"20,528"
20220306,진에어,19:05,"22,250"
20220306,티웨이항공,20:15,"20,528"
20220306,티웨이항공,19:15,"22,250"
20220306,에어서울,20:20,"20,528"
20220306,진에어,19:20,"22,250"
20220306,티웨이항공,20:25,"20,528"
20220306,티웨이항공,20:25,"22,250"
20220306,진에어,21:40,"20,528"
20220306,아시아나항공,20:30,"22,700"
20220306,아시아나항공,21:45,"20,973"
20220306,아시아나항공,19:05,"23,140"
20220306,아시아나항공,20:15,"21,419"
20220307,진에어,17:45,"17,800"
20220307,진에어,19:00,"16,122"
20220307,진에어,18:15,"17,800"
20220307,제주항공,19:30,"16,122"
20220307,제주항공,20:30,"17,800"
20220307,제주항공,21:45,"16,122"
20220307,제주항공,16:05,"18,930"
20220307,제주항공,17:15,"17,241"
20220307,제주항공,19:05,"18,930"
20220307,티웨이항공,20:15,"17,241"
20220307,에어서울,19:15,"18,930"
20220307,제주항공,20:20,"17,241"
20220307,제주항공,19:20,"18,930"
20220307,제주항공,20:25,"17,241"
20220307,제주항공,19:30,"18,930"
20220307,티웨이항공,20:40,"17,241"
20220307,티웨이항공,20:30,"18,930"
20220307,에어서울,21:40,"17,241"
20220307,하이에어,18:05,"19,040"
20220307,에어서울,19:15,"17,360"
20220308,에어서울,15:55,"19,700"
20220308,에어서울,17:05,"18,520"
20220308,진에어,06:10,"21,700"
20220308,진에어,07:10,"20,500"
20220308,에어서울,06:20,"21,700"
20220308,에어서울,07:25,"19,983"
20220308,제주항공,06:30,"21,700"
20220308,제주항공,07:45,"19,983"
20220308,제주항공,06:45,"21,700"
20220308,제주항공,07:45,"20,500"
20220308,제주항공,17:50,"21,700"
20220308,제주항공,19:05,"20,500"
20220308,제주항공,06:30,"22,250"
20220308,제주항공,07:40,"20,528"
20220308,티웨이항공,07:00,"22,250"
20220308,티웨이항공,08:10,"20,528"
20220308,티웨이항공,07:25,"22,250"
20220308,진에어,08:35,"20,528"
20220308,진에어,14:40,"22,250"
20220308,티웨이항공,15:50,"20,528"
20220309,제주항공,19:30,"17,600"
20220309,제주항공,20:40,"15,924"
20220309,진에어,20:30,"17,600"
20220309,에어서울,21:40,"15,924"
20220309,제주항공,20:30,"17,800"
20220309,제주항공,21:45,"16,122"
20220309,티웨이항공,18:15,"21,700"
20220309,티웨이항공,19:25,"20,500"
20220309,티웨이항공,19:05,"22,250"
20220309,티웨이항공,20:15,"20,528"
20220309,아시아나항공,19:15,"22,250"
20220309,아시아나항공,20:20,"20,528"
20220309,아시아나항공,18:45,"23,040"
20220309,제주항공,19:55,"21,320"
20220309,아시아나항공,19:05,"23,040"
20220309,제주항공,20:15,"21,320"
20220309,에어서울,19:25,"23,040"
20220309,에어서울,20:35,"21,320"
20220309,티웨이항공,18:05,"23,540"
20220309,아시아나항공,19:15,"21,815"
20220310,제주항공,16:45,"17,600"
20220310,제주항공,17:55,"15,924"
20220310,에어서울,17:30,"17,600"
20220310,에어서울,18:40,"15,924"
20220310,제주항공,16:00,"19,700"
20220310,제주항공,17:10,"19,700"
20220310,제주항공,17:50,"21,300"
20220310,제주항공,19:05,"19,587"
20220310,제주항공,06:45,"21,300"
20220310,진에어,07:55,"19,587"
20220310,티웨이항공,14:40,"21,300"
20220310,티웨이항공,15:50,"19,587"
20220310,티웨이항공,15:00,"21,300"
20220310,티웨이항공,16:10,"19,587"
20220310,에어서울,15:40,"21,300"
20220310,티웨이항공,16:50,"19,587"
20220310,티웨이항공,16:05,"21,700"
20220310,티웨이항공,17:15,"19,983"
20220310,제주항공,14:20,"23,540"
20220310,제주항공,15:35,"23,305"
20220311,에어서울,17:50,"33,700"
20220311,에어서울,19:05,"32,380"
20220311,제주항공,18:15,"33,700"
20220311,제주항공,19:25,"32,380"
20220311,제주항공,15:00,"34,600"
20220311,진에어,16:10,"32,754"
20220311,하이에어,15:40,"34,600"
20220311,티웨이항공,16:50,"32,754"
20220311,티웨이항공,16:05,"34,600"
20220311,진에어,17:15,"32,754"
20220311,제주항공,17:45,"35,700"
20220311,제주항공,19:00,"33,843"
20220311,에어서울,12:45,"37,400"
20220311,대한항공,14:15,"37,040"
20220311,진에어,16:00,"37,540"
20220311,티웨이항공,17:10,"35,675"
20220311,티웨이항공,18:05,"37,540"
20220311,티웨이항공,19:15,"35,675"
20220311,티웨이항공,18:15,"37,700"
20220311,진에어,19:30,"35,823"
20220312,제주항공,19:20,"20,350"
20220312,진에어,20:25,"18,647"
20220312,진에어,20:25,"20,700"
20220312,에어서울,21:35,"18,993"
20220312,제주항공,20:30,"20,700"
20220312,제주항공,21:45,"18,993"
20220312,제주항공,18:55,"23,700"
20220312,에어서울,20:05,"22,480"
20220312,진에어,19:15,"25,100"
20220312,제주항공,20:20,"23,349"
20220312,티웨이항공,19:30,"25,100"
20220312,티웨이항공,20:40,"23,349"
20220312,에어서울,20:50,"25,100"
20220312,제주항공,22:00,"23,349"
20220312,티웨이항공,17:50,"26,700"
20220312,티웨이항공,19:10,"25,450"
20220312,진에어,18:15,"27,700"
20220312,아시아나항공,19:30,"25,923"
20220312,아시아나항공,19:05,"27,950"
20220312,아시아나항공,20:15,"26,171"
20220313,진에어,20:25,"19,700"
20220313,진에어,21:35,"18,003"
20220313,에어서울,20:30,"19,700"
20220313,에어서울,21:45,"18,003"
20220313,제주항공,17:50,"20,800"
20220313,제주항공,19:05,"19,610"
20220313,제주항공,18:15,"20,800"
20220313,제주항공,19:25,"19,610"
20220313,제주항공,19:15,"22,250"
20220313,진에어,20:20,"20,528"
