Departure_Date,Airline,Departure_time,price
20220224,티웨이항공,18:45,"29,740"
20220224,에어서울,19:55,"28,101"
20220224,에어부산,17:50,"30,400"
20220224,티웨이항공,19:05,"29,110"
20220224,티웨이항공,19:15,"30,640"
20220224,제주항공,20:45,"30,740"
20220224,제주항공,19:05,"29,091"
20220224,제주항공,20:15,"30,740"
20220224,티웨이항공,19:25,"29,091"
20220224,진에어,20:35,"31,300"
20220224,티웨이항공,19:05,"30,576"
20220224,에어부산,20:15,"31,300"
20220224,에어부산,19:15,"30,576"
20220224,진에어,20:20,"31,300"
20220224,티웨이항공,19:30,"30,576"
20220224,티웨이항공,20:40,"31,740"
20220224,제주항공,18:05,"30,081"
20220224,진에어,19:15,"32,400"
20220224,에어서울,06:15,"32,076"
20220224,대한항공,07:25,"32,740"
20220225,티웨이항공,06:40,"44,740"
20220225,제주항공,07:50,"42,951"
20220225,제주항공,06:30,"46,500"
20220225,에어서울,07:40,"46,035"
20220225,제주항공,06:45,"46,500"
20220225,진에어,07:55,"46,035"
20220225,진에어,06:10,"47,400"
20220225,진에어,07:10,"45,940"
20220225,에어서울,06:00,"50,300"
20220225,제주항공,07:05,"49,797"
20220225,제주항공,06:35,"52,300"
20220225,제주항공,07:45,"51,777"
20220225,티웨이항공,06:00,"54,200"
20220225,티웨이항공,07:10,"53,658"
20220225,티웨이항공,06:05,"54,200"
20220225,아시아나항공,07:15,"53,658"
20220225,아시아나항공,14:30,"54,400"
20220225,아시아나항공,15:30,"52,870"
20220225,아시아나항공,14:40,"55,050"
20220225,티웨이항공,15:50,"54,500"
20220226,제주항공,20:50,"31,300"
20220226,아시아나항공,22:00,"30,576"
20220226,진에어,20:50,"32,500"
20220226,진에어,22:00,"30,675"
20220226,제주항공,20:25,"34,200"
20220226,티웨이항공,21:35,"33,546"
20220226,에어서울,20:30,"34,200"
20220226,대한항공,21:45,"33,546"
20220226,대한항공,19:15,"35,100"
20220226,대한항공,20:20,"34,536"
20220226,제주항공,19:25,"35,240"
20220226,진에어,20:35,"33,546"
20220226,아시아나항공,19:25,"35,400"
20220226,진에어,20:45,"34,060"
20220226,진에어,20:25,"35,500"
20220226,진에어,21:35,"35,160"
20220226,제주항공,20:45,"35,500"
20220226,티웨이항공,21:55,"35,160"
20220226,아시아나항공,21:05,"35,500"
20220226,대한항공,22:15,"35,160"
20220227,에어서울,19:35,"17,000"
20220227,제주항공,20:45,"15,840"
20220227,제주항공,20:25,"18,400"
20220227,에어서울,21:40,"16,716"
20220227,에어서울,20:30,"18,400"
20220227,진에어,21:40,"16,716"
20220227,진에어,17:50,"19,000"
20220227,티웨이항공,19:05,"17,820"
20220227,진에어,18:55,"19,000"
20220227,제주항공,20:00,"17,820"
20220227,제주항공,20:20,"19,000"
20220227,티웨이항공,21:35,"17,706"
20220227,제주항공,20:25,"19,000"
20220227,티웨이항공,21:35,"17,706"
20220227,에어부산,19:25,"19,740"
20220227,에어부산,20:35,"18,201"
20220227,아시아나항공,20:30,"20,000"
20220227,아시아나항공,21:45,"18,696"
20220227,아시아나항공,19:15,"20,400"
20220227,아시아나항공,20:20,"18,696"
20220228,에어서울,06:10,"13,500"
20220228,에어서울,07:10,"12,380"
20220228,에어서울,17:25,"13,500"
20220228,진에어,18:35,"12,380"
20220228,진에어,19:25,"13,500"
20220228,에어서울,20:40,"12,380"
20220228,에어서울,06:15,"14,300"
20220228,진에어,07:25,"12,855"
20220228,진에어,20:20,"14,300"
20220228,진에어,21:35,"12,855"
20220228,진에어,07:00,"14,500"
20220228,진에어,08:10,"13,370"
20220228,티웨이항공,18:15,"14,500"
20220228,티웨이항공,19:25,"13,370"
20220228,티웨이항공,06:30,"15,200"
20220228,티웨이항공,07:45,"13,746"
20220228,티웨이항공,06:35,"15,200"
20220228,티웨이항공,07:45,"13,746"
20220228,제주항공,17:45,"15,200"
20220228,제주항공,19:00,"13,746"
20220301,에어서울,15:55,"13,500"
20220301,에어서울,17:05,"13,380"
20220301,진에어,17:50,"13,500"
20220301,진에어,19:05,"13,380"
20220301,진에어,18:15,"14,300"
20220301,티웨이항공,19:30,"14,157"
20220301,티웨이항공,20:25,"14,300"
20220301,티웨이항공,21:35,"14,157"
20220301,티웨이항공,20:30,"14,300"
20220301,제주항공,21:45,"14,157"
20220301,제주항공,17:25,"14,340"
20220301,제주항공,18:35,"14,197"
20220301,제주항공,18:45,"14,340"
20220301,제주항공,19:55,"14,197"
20220301,제주항공,19:05,"14,340"
20220301,진에어,20:15,"14,197"
20220301,진에어,19:25,"14,340"
20220301,에어서울,20:35,"14,197"
20220301,에어서울,17:30,"14,500"
20220301,티웨이항공,18:40,"14,355"
20220302,에어서울,16:55,"13,500"
20220302,에어서울,18:05,"13,380"
20220302,에어부산,18:15,"13,500"
20220302,에어부산,19:25,"13,380"
20220302,진에어,17:30,"13,950"
20220302,진에어,18:40,"13,950"
20220302,진에어,18:10,"14,300"
20220302,진에어,19:20,"14,157"
20220302,티웨이항공,17:45,"14,300"
20220302,티웨이항공,19:00,"14,157"
20220302,티웨이항공,18:15,"14,300"
20220302,티웨이항공,19:30,"14,157"
20220302,티웨이항공,20:30,"14,300"
20220302,티웨이항공,21:45,"14,157"
20220302,제주항공,21:20,"14,340"
20220302,제주항공,22:30,"14,197"
20220302,제주항공,16:10,"14,340"
20220302,제주항공,17:20,"14,197"
20220302,제주항공,17:25,"14,340"
20220302,제주항공,18:35,"14,197"
20220303,에어서울,17:50,"13,500"
20220303,에어서울,19:05,"13,380"
20220303,에어서울,06:10,"15,500"
20220303,에어부산,07:10,"15,360"
20220303,에어부산,06:45,"15,500"
20220303,에어부산,07:45,"15,360"
20220303,에어부산,17:30,"15,900"
20220303,진에어,18:40,"15,900"
20220303,진에어,18:10,"16,710"
20220303,제주항공,19:20,"18,090"
20220303,제주항공,17:30,"18,100"
20220303,제주항공,18:40,"17,919"
20220303,제주항공,18:10,"18,100"
20220303,에어서울,19:20,"17,919"
20220303,제주항공,06:30,"18,400"
20220303,제주항공,07:45,"18,216"
20220303,제주항공,13:30,"18,400"
20220303,제주항공,14:45,"18,216"
20220303,제주항공,06:30,"18,400"
20220303,제주항공,07:40,"18,216"
20220304,에어서울,16:10,"30,400"
20220304,에어서울,17:20,"30,110"
20220304,제주항공,17:50,"30,400"
20220304,제주항공,19:05,"30,110"
20220304,진에어,13:30,"31,300"
20220304,에어부산,14:40,"30,987"
20220304,에어부산,14:40,"31,300"
20220304,티웨이항공,15:50,"30,987"
20220304,티웨이항공,13:30,"31,400"
20220304,에어부산,14:45,"31,086"
20220304,에어부산,13:10,"32,760"
20220304,제주항공,14:20,"32,760"
20220304,제주항공,17:30,"34,240"
20220304,제주항공,18:40,"33,898"
20220304,제주항공,14:20,"34,240"
20220304,제주항공,15:30,"33,898"
20220304,에어서울,17:25,"34,880"
20220304,에어서울,18:35,"34,880"
20220304,에어서울,15:05,"35,100"
20220304,대한항공,16:10,"34,749"
20220305,에어서울,17:50,"23,400"
20220305,티웨이항공,19:10,"23,180"
20220305,진에어,19:25,"23,740"
20220305,진에어,20:35,"23,503"
20220305,에어부산,20:25,"23,800"
20220305,아시아나항공,21:35,"23,562"
20220305,아시아나항공,20:30,"23,800"
20220305,제주항공,21:45,"23,562"
20220305,제주항공,17:30,"24,280"
20220305,제주항공,18:40,"24,500"
20220305,제주항공,19:15,"24,255"
20220305,제주항공,20:25,"24,500"
20220305,진에어,20:10,"24,255"
20220305,에어부산,21:20,"24,650"
