Departure_Date,Airline,Departure_time,price
20220228,에어서울,19:25,"13,500"
20220228,티웨이항공,20:40,"12,380"
20220228,티웨이항공,18:45,"14,340"
20220228,티웨이항공,19:55,"12,855"
20220228,진에어,19:05,"14,340"
20220228,진에어,20:15,"12,855"
20220228,에어서울,19:25,"14,340"
20220228,진에어,20:35,"12,855"
20220228,에어서울,06:15,"14,500"
20220228,진에어,07:25,"12,855"
20220228,진에어,06:35,"14,500"
20220228,진에어,07:45,"12,855"
20220228,에어부산,17:25,"14,500"
20220228,에어부산,18:35,"13,370"
20220228,에어부산,18:15,"14,500"
20220228,티웨이항공,19:30,"12,855"
20220228,티웨이항공,18:15,"14,500"
20220228,티웨이항공,19:25,"13,370"
20220228,티웨이항공,20:20,"14,500"
20220228,티웨이항공,21:35,"12,855"
20220301,에어서울,06:10,"13,500"
20220301,에어서울,07:10,"13,380"
20220301,에어서울,15:55,"13,500"
20220301,에어서울,17:05,"13,380"
20220301,티웨이항공,16:55,"13,500"
20220301,티웨이항공,18:05,"13,380"
20220301,티웨이항공,17:50,"13,500"
20220301,티웨이항공,19:05,"13,380"
20220301,티웨이항공,06:40,"14,340"
20220301,진에어,07:50,"14,197"
20220301,제주항공,13:05,"14,340"
20220301,진에어,14:15,"14,197"
20220301,제주항공,18:45,"14,340"
20220301,진에어,19:55,"14,197"
20220301,제주항공,19:05,"14,340"
20220301,제주항공,20:15,"14,197"
20220301,진에어,19:25,"14,340"
20220301,제주항공,20:35,"14,197"
20220301,제주항공,06:00,"14,500"
20220301,제주항공,07:10,"14,355"
20220302,에어부산,17:30,"13,260"
20220302,에어부산,18:40,"13,260"
20220302,에어서울,18:10,"13,500"
20220302,티웨이항공,19:20,"13,380"
20220302,티웨이항공,18:15,"14,340"
20220302,티웨이항공,19:25,"14,197"
20220302,티웨이항공,16:10,"14,340"
20220302,티웨이항공,17:20,"14,197"
20220302,에어서울,17:25,"14,340"
20220302,진에어,18:35,"14,197"
20220302,제주항공,18:05,"14,340"
20220302,제주항공,19:15,"14,197"
20220302,제주항공,19:05,"14,340"
20220302,제주항공,20:15,"14,197"
20220302,진에어,19:25,"14,500"
20220302,제주항공,20:35,"14,370"
20220302,제주항공,06:10,"14,500"
20220302,제주항공,07:10,"14,355"
20220302,진에어,13:30,"14,500"
20220302,진에어,14:45,"14,355"
20220303,에어서울,06:10,"13,500"
20220303,에어서울,07:10,"13,380"
20220303,제주항공,06:45,"13,500"
20220303,제주항공,07:45,"13,380"
20220303,에어부산,06:45,"14,000"
20220303,에어부산,07:55,"13,860"
20220303,에어부산,16:05,"14,000"
20220303,에어부산,17:15,"13,860"
20220303,에어부산,15:05,"15,330"
20220303,에어부산,16:15,"15,330"
20220303,에어서울,17:30,"15,330"
20220303,에어서울,18:40,"15,900"
20220303,티웨이항공,18:10,"15,900"
20220303,에어부산,19:20,"15,900"
20220303,진에어,15:05,"16,400"
20220303,티웨이항공,16:15,"16,250"
20220303,티웨이항공,17:30,"16,400"
20220303,제주항공,18:40,"16,250"
20220303,에어서울,18:10,"16,740"
20220303,제주항공,19:20,"16,573"
20220304,제주항공,13:15,"27,500"
20220304,제주항공,14:25,"27,225"
20220304,에어부산,13:40,"27,500"
20220304,진에어,14:50,"27,225"
20220304,에어서울,13:10,"28,520"
20220304,에어부산,14:20,"30,400"
20220304,에어부산,14:20,"30,096"
20220304,제주항공,15:35,"30,400"
20220304,제주항공,18:15,"30,110"
20220304,제주항공,19:25,"30,640"
20220304,제주항공,15:05,"30,640"
20220304,제주항공,16:10,"31,300"
20220304,제주항공,17:30,"30,987"
20220304,제주항공,18:40,"31,300"
20220304,진에어,11:40,"30,987"
20220304,진에어,12:50,"31,300"
20220304,진에어,12:50,"30,987"
20220304,진에어,14:00,"31,300"
20220304,아시아나항공,13:30,"30,987"
20220304,아시아나항공,14:40,"31,300"
20220305,진에어,17:45,"24,400"
20220305,제주항공,19:00,"24,156"
20220305,제주항공,16:55,"24,650"
20220305,제주항공,18:05,"24,404"
20220305,제주항공,19:20,"24,650"
20220305,에어부산,20:25,"24,404"
20220305,에어서울,19:30,"24,650"
20220305,에어부산,20:40,"24,404"
20220305,진에어,20:50,"24,650"
20220305,진에어,22:00,"24,404"
20220305,티웨이항공,17:30,"26,400"
20220305,티웨이항공,18:40,"26,400"
20220305,제주항공,17:50,"26,150"
20220305,제주항공,19:10,"26,400"
20220305,티웨이항공,18:10,"26,400"
20220305,아시아나항공,19:20,"26,136"
20220305,아시아나항공,18:15,"26,400"
20220305,아시아나항공,19:30,"26,136"
20220305,에어부산,20:30,"26,740"
20220305,티웨이항공,21:45,"26,473"
20220306,제주항공,19:25,"16,400"
20220306,제주항공,20:40,"16,236"
20220306,에어부산,20:25,"16,400"
20220306,제주항공,21:40,"16,236"
20220306,제주항공,18:10,"19,300"
20220306,제주항공,19:20,"19,400"
20220306,제주항공,19:05,"19,206"
20220306,진에어,20:15,"19,400"
20220306,제주항공,19:15,"19,206"
20220306,진에어,20:20,"19,400"
20220306,티웨이항공,19:20,"19,206"
20220306,티웨이항공,20:25,"19,400"
20220306,에어부산,19:30,"19,206"
20220306,에어서울,20:40,"19,400"
20220306,티웨이항공,20:25,"19,206"
20220306,티웨이항공,21:35,"19,400"
20220306,아시아나항공,20:30,"19,206"
