Search_Date,Departure_Date,Airline,Departure_time,price
20220208,20220209,진에어,18:15,"20,900"
20220208,20220209,제주항공,19:30,"19,191"
20220208,20220209,티웨이항공,19:05,"22,040"
20220208,20220209,에어부산,20:15,"20,320"
20220208,20220209,에어부산,19:05,"22,340"
20220208,20220209,티웨이항공,20:15,"20,775"
20220208,20220209,티웨이항공,17:55,"23,610"
20220208,20220209,진에어,19:05,"23,610"
20220208,20220209,제주항공,18:10,"23,740"
20220208,20220209,제주항공,19:20,"22,161"
20220208,20220209,에어부산,18:45,"23,740"
20220208,20220209,진에어,19:55,"22,161"
20220208,20220209,에어서울,19:25,"24,700"
20220208,20220209,에어서울,20:35,"22,953"
20220208,20220209,아시아나항공,20:25,"24,950"
20220208,20220209,진에어,21:35,"23,201"
20220208,20220209,진에어,19:15,"24,950"
20220208,20220209,티웨이항공,20:20,"23,201"
20220208,20220209,제주항공,19:30,"24,990"
20220208,20220209,제주항공,20:40,"25,700"
20220208,20220210,티웨이항공,18:45,"30,400"
20220208,20220210,진에어,19:55,"30,096"
20220208,20220210,제주항공,18:15,"31,400"
20220208,20220210,제주항공,19:30,"29,586"
20220208,20220210,제주항공,19:05,"31,740"
20220208,20220210,티웨이항공,20:15,"29,923"
20220208,20220210,티웨이항공,19:15,"31,740"
20220208,20220210,티웨이항공,20:20,"29,923"
20220208,20220210,에어부산,19:30,"31,740"
20220208,20220210,진에어,20:40,"29,923"
20220208,20220210,에어부산,17:45,"32,400"
20220208,20220210,에어부산,18:55,"32,076"
20220208,20220210,에어서울,19:05,"32,400"
20220208,20220210,에어서울,20:15,"32,076"
20220208,20220210,진에어,19:25,"32,400"
20220208,20220210,티웨이항공,20:35,"32,076"
20220208,20220210,티웨이항공,18:10,"33,270"
20220208,20220210,진에어,19:20,"33,300"
20220208,20220210,진에어,17:45,"31,467"
20220208,20220210,에어서울,19:00,"34,650"
20220208,20220211,에어서울,6:10,"38,900"
20220208,20220211,진에어,7:10,"37,530"
20220208,20220211,진에어,6:00,"42,800"
20220208,20220211,진에어,7:10,"40,872"
20220208,20220211,제주항공,6:05,"42,800"
20220208,20220211,진에어,7:15,"40,872"
20220208,20220211,티웨이항공,6:35,"42,800"
20220208,20220211,에어서울,7:45,"40,872"
20220208,20220211,에어서울,6:45,"43,380"
20220208,20220211,제주항공,7:55,"41,447"
20220208,20220211,제주항공,6:30,"44,700"
20220208,20220211,에어부산,7:45,"42,753"
20220208,20220211,티웨이항공,6:40,"45,400"
20220208,20220211,에어서울,7:50,"44,946"
20220208,20220211,제주항공,6:10,"46,900"
20220208,20220211,제주항공,7:10,"45,450"
20220208,20220211,진에어,7:00,"46,900"
20220208,20220211,진에어,8:10,"45,450"
20220208,20220211,에어서울,6:00,"47,260"
20220208,20220211,에어부산,7:05,"45,288"
20220208,20220212,진에어,20:30,"32,300"
20220208,20220212,진에어,21:45,"30,477"
20220208,20220212,진에어,20:20,"34,200"
20220208,20220212,에어서울,21:35,"32,358"
20220208,20220212,진에어,20:25,"34,200"
20220208,20220212,제주항공,21:35,"32,358"
20220208,20220212,티웨이항공,19:25,"34,900"
20220208,20220212,진에어,20:45,"33,570"
20220208,20220212,진에어,17:45,"35,200"
20220208,20220212,진에어,19:00,"33,348"
20220208,20220212,진에어,20:50,"35,620"
20220208,20220212,진에어,22:00,"33,764"
20220208,20220212,제주항공,18:45,"36,400"
20220208,20220212,대한항공,19:55,"36,036"
20220208,20220212,티웨이항공,17:45,"37,100"
20220208,20220212,티웨이항공,19:00,"35,229"
20220208,20220212,아시아나항공,18:15,"37,100"
20220208,20220212,아시아나항공,19:30,"35,229"
20220208,20220212,아시아나항공,20:20,"37,100"
20220208,20220212,아시아나항공,21:35,"35,229"
20220208,20220213,진에어,20:25,"33,300"
20220208,20220213,진에어,21:35,"31,467"
20220208,20220213,진에어,20:30,"33,300"
20220208,20220213,대한항공,21:45,"31,467"
20220208,20220213,제주항공,20:20,"35,200"
20220208,20220213,진에어,21:35,"33,348"
20220208,20220213,진에어,20:45,"35,500"
20220208,20220213,에어서울,21:55,"35,160"
20220208,20220213,대한항공,20:25,"35,620"
20220208,20220213,제주항공,21:40,"33,764"
20220208,20220213,제주항공,20:25,"37,100"
20220208,20220213,대한항공,21:35,"35,229"
20220208,20220213,제주항공,20:30,"37,100"
20220208,20220213,진에어,21:45,"35,229"
20220208,20220213,진에어,18:55,"37,900"
20220208,20220213,아시아나항공,20:00,"36,540"
20220208,20220213,아시아나항공,18:50,"39,500"
20220208,20220213,아시아나항공,20:00,"39,120"
20220208,20220213,에어서울,19:05,"39,500"
20220208,20220213,에어부산,20:15,"37,605"
20220208,20220214,진에어,20:30,"28,500"
20220208,20220214,진에어,21:45,"26,715"
20220208,20220214,진에어,18:15,"29,500"
20220208,20220214,제주항공,19:30,"27,705"
20220208,20220214,에어서울,20:25,"31,400"
20220208,20220214,진에어,21:35,"29,586"
20220208,20220214,티웨이항공,19:15,"31,740"
20220208,20220214,아시아나항공,20:20,"29,923"
20220208,20220214,아시아나항공,19:25,"31,900"
20220208,20220214,아시아나항공,20:40,"30,600"
20220208,20220214,진에어,20:30,"32,300"
20220208,20220214,에어서울,21:45,"30,477"
20220208,20220214,대한항공,19:25,"32,400"
20220208,20220214,대한항공,20:35,"32,076"
20220208,20220214,대한항공,18:45,"32,500"
20220208,20220214,대한항공,19:55,"30,675"
20220208,20220214,대한항공,20:10,"32,500"
20220208,20220214,대한항공,21:20,"30,675"
20220208,20220214,제주항공,20:50,"32,500"
20220208,20220214,제주항공,22:00,"30,675"
20220208,20220215,진에어,20:30,"20,900"
20220208,20220215,진에어,21:45,"19,191"
20220208,20220215,에어서울,20:25,"21,900"
20220208,20220215,에어부산,21:35,"20,181"
20220208,20220215,에어부산,19:25,"22,900"
20220208,20220215,진에어,20:40,"21,690"
20220208,20220215,아시아나항공,18:10,"23,610"
20220208,20220215,아시아나항공,19:20,"23,610"
20220208,20220215,아시아나항공,18:40,"23,800"
20220208,20220215,아시아나항공,19:50,"22,062"
20220208,20220215,아시아나항공,18:15,"24,500"
20220208,20220215,티웨이항공,19:30,"22,755"
20220208,20220215,티웨이항공,18:35,"24,500"
20220208,20220215,티웨이항공,19:45,"22,755"
20220208,20220215,제주항공,18:45,"24,500"
20220208,20220215,제주항공,19:55,"22,755"
20220208,20220215,제주항공,19:15,"24,500"
20220208,20220215,제주항공,20:25,"22,755"
20220208,20220215,에어서울,20:10,"24,500"
20220208,20220215,에어서울,21:20,"22,755"
20220208,20220216,에어서울,19:25,"23,400"
20220208,20220216,진에어,20:30,"24,700"
20220208,20220216,진에어,17:45,"22,953"
20220208,20220216,진에어,19:00,"24,700"
20220208,20220216,에어부산,18:15,"22,953"
20220208,20220216,에어부산,19:30,"24,700"
20220208,20220216,진에어,20:30,"22,953"
20220208,20220216,에어서울,21:45,"24,990"
20220208,20220216,에어서울,17:55,"24,990"
20220208,20220216,에어부산,19:05,"25,700"
20220208,20220216,진에어,18:10,"23,943"
20220208,20220216,제주항공,19:20,"25,900"
20220208,20220216,제주항공,20:25,"24,660"
20220208,20220216,제주항공,21:35,"25,900"
20220208,20220216,제주항공,18:15,"24,660"
20220208,20220216,티웨이항공,19:25,"26,370"
20220208,20220216,티웨이항공,19:25,"27,600"
20220208,20220216,티웨이항공,20:30,"25,824"
20220208,20220216,티웨이항공,17:30,"27,860"
20220208,20220216,티웨이항공,18:40,"26,082"
20220208,20220217,에어서울,19:15,"37,900"
20220208,20220217,진에어,20:45,"36,540"
20220208,20220217,진에어,18:15,"39,900"
20220208,20220217,에어부산,19:30,"38,001"
20220208,20220217,에어서울,17:45,"40,900"
20220208,20220217,에어부산,19:00,"38,991"
20220208,20220217,티웨이항공,18:10,"41,550"
20220208,20220217,티웨이항공,19:20,"43,900"
20220208,20220217,티웨이항공,17:50,"42,480"
20220208,20220217,티웨이항공,19:05,"44,310"
20220208,20220217,아시아나항공,17:55,"46,400"
20220208,20220217,제주항공,19:05,"45,936"
20220208,20220217,에어부산,17:45,"46,400"
20220208,20220217,티웨이항공,18:55,"45,936"
20220208,20220217,에어서울,18:05,"46,400"
20220208,20220217,제주항공,19:15,"45,936"
20220208,20220217,제주항공,18:45,"46,400"
20220208,20220217,제주항공,19:55,"45,936"
20220208,20220217,제주항공,19:05,"46,500"
20220208,20220217,제주항공,20:15,"44,535"
20220208,20220218,진에어,17:45,"69,400"
20220208,20220218,진에어,19:00,"67,206"
20220208,20220218,에어부산,18:15,"71,300"
20220208,20220218,에어부산,19:30,"69,087"
20220208,20220218,에어부산,17:20,"73,040"
20220208,20220218,에어부산,18:30,"73,040"
20220208,20220218,에어서울,17:30,"73,040"
20220208,20220218,에어서울,18:40,"73,040"
20220208,20220218,티웨이항공,18:10,"73,900"
20220208,20220218,티웨이항공,19:20,"72,180"
20220208,20220218,제주항공,18:40,"73,900"
20220208,20220218,에어서울,19:50,"72,180"
20220208,20220218,제주항공,17:50,"75,400"
20220208,20220218,티웨이항공,19:05,"74,646"
20220208,20220218,티웨이항공,18:25,"75,400"
20220208,20220218,진에어,19:30,"74,646"
20220208,20220218,진에어,17:25,"76,400"
20220208,20220218,진에어,18:35,"74,136"
20220208,20220218,진에어,18:05,"77,900"
20220208,20220218,진에어,19:15,"76,140"
20220208,20220219,진에어,20:30,"47,500"
20220208,20220219,진에어,21:45,"45,525"
20220208,20220219,진에어,20:20,"48,500"
20220208,20220219,에어서울,21:35,"46,515"
20220208,20220219,제주항공,20:25,"48,500"
20220208,20220219,아시아나항공,21:35,"46,515"
20220208,20220219,에어서울,19:25,"50,900"
20220208,20220219,진에어,20:45,"49,410"
20220208,20220219,진에어,20:50,"51,140"
20220208,20220219,티웨이항공,22:00,"49,129"
20220208,20220219,티웨이항공,20:50,"52,500"
20220208,20220219,티웨이항공,22:00,"50,475"
20220208,20220219,제주항공,17:50,"53,900"
20220208,20220219,제주항공,19:10,"52,380"
20220208,20220219,에어부산,17:45,"55,100"
