Search_Date,Departure_Date,Airline,Departure_time,price
20220216,20220217,진에어,6:15,"46,400"
20220216,20220217,진에어,7:25,"44,436"
20220216,20220217,아시아나항공,6:30,"46,400"
20220216,20220217,아시아나항공,7:45,"44,436"
20220216,20220217,제주항공,6:10,"46,500"
20220216,20220217,제주항공,7:20,"44,535"
20220216,20220217,제주항공,6:20,"46,500"
20220216,20220217,제주항공,7:30,"44,535"
20220216,20220217,티웨이항공,6:00,"48,400"
20220216,20220217,티웨이항공,7:05,"46,416"
20220216,20220217,티웨이항공,6:30,"48,400"
20220216,20220217,티웨이항공,7:40,"46,416"
20220216,20220217,진에어,6:45,"48,400"
20220216,20220217,진에어,7:55,"46,416"
20220216,20220217,제주항공,19:15,"48,400"
20220216,20220217,제주항공,20:20,"46,416"
20220216,20220217,제주항공,6:40,"49,400"
20220216,20220217,제주항공,7:50,"48,906"
20220216,20220217,아시아나항공,17:25,"49,400"
20220216,20220217,티웨이항공,18:35,"48,906"
20220216,20220218,에어서울,6:10,"61,400"
20220216,20220218,진에어,7:10,"59,800"
20220216,20220218,진에어,20:20,"61,800"
20220216,20220218,제주항공,21:35,"61,182"
20220216,20220218,진에어,20:30,"61,800"
20220216,20220218,진에어,21:45,"61,182"
20220216,20220218,진에어,6:30,"63,400"
20220216,20220218,진에어,7:40,"61,266"
20220216,20220218,에어부산,6:05,"65,600"
20220216,20220218,제주항공,7:15,"64,944"
20220216,20220218,제주항공,6:30,"65,600"
20220216,20220218,제주항공,7:45,"64,944"
20220216,20220218,에어서울,6:35,"65,600"
20220216,20220218,제주항공,7:45,"64,944"
20220216,20220218,진에어,20:25,"65,600"
20220216,20220218,티웨이항공,21:35,"64,944"
20220216,20220218,에어부산,6:55,"65,620"
20220216,20220218,에어서울,8:05,"69,400"
20220216,20220218,진에어,6:00,"67,206"
20220216,20220218,진에어,7:05,"69,400"
20220216,20220219,제주항공,19:05,"44,400"
20220216,20220219,제주항공,20:15,"42,456"
20220216,20220219,티웨이항공,19:15,"44,400"
20220216,20220219,제주항공,20:20,"42,456"
20220216,20220219,제주항공,19:05,"45,400"
20220216,20220219,제주항공,20:15,"44,946"
20220216,20220219,진에어,16:05,"48,400"
20220216,20220219,진에어,17:15,"46,416"
20220216,20220219,티웨이항공,16:55,"48,400"
20220216,20220219,티웨이항공,18:05,"46,416"
20220216,20220219,진에어,19:30,"48,400"
20220216,20220219,진에어,20:40,"46,416"
20220216,20220219,진에어,16:30,"48,500"
20220216,20220219,에어서울,17:40,"47,406"
20220216,20220219,에어서울,17:45,"49,400"
20220216,20220219,진에어,19:00,"48,906"
20220216,20220219,진에어,17:25,"50,400"
20220216,20220219,제주항공,18:35,"49,896"
20220216,20220219,제주항공,19:25,"50,400"
20220216,20220219,아시아나항공,20:35,"49,896"
20220216,20220220,진에어,20:20,"50,400"
20220216,20220220,진에어,21:35,"49,896"
20220216,20220220,진에어,20:25,"50,400"
20220216,20220220,에어서울,21:35,"49,896"
20220216,20220220,에어서울,20:30,"50,400"
20220216,20220220,진에어,21:45,"49,896"
20220216,20220220,진에어,6:10,"51,400"
20220216,20220220,제주항공,7:10,"49,900"
20220216,20220220,제주항공,6:45,"51,400"
20220216,20220220,제주항공,7:55,"49,900"
20220216,20220220,아시아나항공,6:30,"52,300"
20220216,20220220,진에어,7:45,"51,777"
20220216,20220220,진에어,6:35,"52,300"
20220216,20220220,진에어,7:45,"51,777"
20220216,20220220,티웨이항공,19:15,"52,400"
20220216,20220220,대한항공,20:20,"50,376"
20220216,20220220,티웨이항공,20:25,"52,400"
20220216,20220220,대한항공,21:40,"50,376"
20220216,20220220,대한항공,20:30,"52,400"
20220216,20220220,티웨이항공,21:40,"50,376"
20220216,20220221,진에어,20:20,"27,600"
20220216,20220221,진에어,21:35,"26,616"
20220216,20220221,진에어,20:25,"27,600"
20220216,20220221,제주항공,21:35,"26,616"
20220216,20220221,아시아나항공,20:30,"27,600"
20220216,20220221,에어부산,21:45,"26,616"
20220216,20220221,진에어,20:30,"28,400"
20220216,20220221,에어서울,21:40,"26,616"
20220216,20220221,에어서울,20:50,"32,500"
20220216,20220221,대한항공,22:00,"30,675"
20220216,20220221,대한항공,19:15,"34,880"
20220216,20220221,제주항공,20:45,"35,200"
20220216,20220221,제주항공,18:15,"34,536"
20220216,20220221,에어부산,19:30,"35,400"
20220216,20220221,에어부산,18:15,"34,060"
20220216,20220221,아시아나항공,19:25,"35,400"
20220216,20220221,아시아나항공,19:25,"34,060"
20220216,20220221,아시아나항공,20:40,"35,500"
20220216,20220221,진에어,19:20,"35,160"
20220216,20220221,진에어,20:30,"35,500"
20220216,20220222,에어서울,19:25,"20,500"
20220216,20220222,진에어,20:45,"19,310"
20220216,20220222,진에어,20:25,"21,900"
20220216,20220222,제주항공,21:35,"20,676"
20220216,20220222,에어부산,20:30,"21,900"
20220216,20220222,에어부산,21:45,"20,676"
20220216,20220222,티웨이항공,19:15,"22,400"
20220216,20220222,티웨이항공,20:20,"20,676"
20220216,20220222,제주항공,18:10,"23,220"
20220216,20220222,에어부산,19:20,"23,220"
20220216,20220222,에어부산,18:40,"24,810"
20220216,20220222,티웨이항공,19:50,"23,250"
20220216,20220222,티웨이항공,18:05,"24,810"
20220216,20220222,진에어,19:15,"23,250"
20220216,20220222,티웨이항공,19:05,"25,400"
20220216,20220222,제주항공,20:15,"23,646"
20220216,20220222,제주항공,20:30,"26,400"
20220216,20220222,제주항공,21:40,"26,400"
20220216,20220222,아시아나항공,17:20,"27,210"
20220216,20220222,아시아나항공,18:30,"25,626"
20220216,20220223,진에어,20:30,"20,900"
20220216,20220223,진에어,21:40,"19,686"
