Departure_Date,Airline,Departure_time,price
20220218,진에어,06:05,"54,200"
20220218,진에어,07:15,"53,658"
20220218,티웨이항공,06:30,"54,200"
20220218,에어서울,07:45,"53,658"
20220218,에어부산,06:40,"55,400"
20220218,진에어,07:50,"54,846"
20220218,진에어,06:10,"58,400"
20220218,진에어,07:10,"56,830"
20220218,진에어,06:55,"59,260"
20220218,진에어,08:05,"59,900"
20220218,티웨이항공,06:35,"59,301"
20220218,대한항공,07:45,"59,900"
20220218,대한항공,20:20,"59,301"
20220218,제주항공,21:35,"59,900"
20220218,제주항공,20:25,"59,301"
20220218,제주항공,21:35,"59,900"
20220218,진에어,20:30,"59,301"
20220218,티웨이항공,21:45,"59,900"
20220218,티웨이항공,20:30,"59,301"
20220218,티웨이항공,21:40,"60,400"
20220219,진에어,17:45,"39,000"
20220219,티웨이항공,19:00,"38,496"
20220219,티웨이항공,17:25,"40,400"
20220219,티웨이항공,18:35,"39,996"
20220219,진에어,19:05,"40,400"
20220219,진에어,20:15,"39,996"
20220219,에어서울,19:25,"40,400"
20220219,에어서울,20:35,"39,996"
20220219,대한항공,18:15,"41,800"
20220219,대한항공,19:30,"41,382"
20220219,대한항공,16:30,"42,800"
20220219,진에어,17:40,"40,872"
20220219,제주항공,17:50,"43,400"
20220219,에어부산,19:10,"41,980"
20220219,에어부산,19:25,"43,400"
20220219,티웨이항공,20:45,"41,980"
20220219,티웨이항공,17:15,"43,500"
20220219,티웨이항공,18:25,"43,080"
20220219,티웨이항공,17:35,"43,500"
20220219,티웨이항공,18:45,"43,080"
20220220,진에어,06:05,"42,800"
20220220,에어서울,07:15,"42,372"
20220220,에어부산,06:10,"43,400"
20220220,진에어,07:10,"41,980"
20220220,티웨이항공,06:55,"44,420"
20220220,에어서울,08:05,"46,600"
20220220,제주항공,06:30,"46,134"
20220220,진에어,07:45,"47,250"
20220220,에어서울,07:00,"45,426"
20220220,티웨이항공,08:10,"47,400"
20220220,제주항공,06:10,"45,940"
20220220,제주항공,07:10,"48,400"
20220220,에어부산,06:00,"46,416"
20220220,진에어,07:05,"50,400"
20220220,대한항공,06:35,"49,896"
20220220,대한항공,07:45,"51,400"
20220220,대한항공,06:45,"49,900"
20220220,대한항공,07:55,"52,250"
20220220,대한항공,06:40,"50,376"
20220220,대한항공,07:50,"52,400"
20220221,진에어,20:20,"29,500"
20220221,진에어,21:35,"28,596"
20220221,진에어,20:30,"29,500"
20220221,제주항공,21:45,"28,596"
20220221,아시아나항공,20:25,"30,400"
20220221,에어부산,21:35,"29,586"
20220221,진에어,20:30,"32,400"
20220221,티웨이항공,21:40,"30,576"
20220221,에어서울,20:50,"32,500"
20220221,대한항공,22:00,"30,675"
20220221,대한항공,18:10,"34,880"
20220221,대한항공,19:20,"35,200"
20220221,티웨이항공,18:15,"34,536"
20220221,티웨이항공,19:30,"35,250"
20220221,티웨이항공,19:25,"33,546"
20220221,아시아나항공,20:35,"35,400"
20220221,아시아나항공,19:25,"34,060"
20220221,아시아나항공,20:40,"35,500"
20220221,진에어,18:25,"35,160"
20220221,진에어,19:40,"35,500"
20220222,진에어,20:30,"17,100"
20220222,진에어,21:45,"15,726"
20220222,제주항공,20:25,"18,100"
20220222,에어서울,21:35,"16,716"
20220222,에어부산,20:30,"20,400"
20220222,티웨이항공,21:40,"18,696"
20220222,티웨이항공,19:25,"20,500"
20220222,제주항공,20:45,"19,310"
20220222,제주항공,18:40,"23,220"
20220222,에어부산,19:50,"24,850"
20220222,에어부산,18:05,"23,250"
20220222,에어부산,19:15,"24,850"
20220222,티웨이항공,19:05,"23,250"
20220222,티웨이항공,20:15,"25,400"
20220222,티웨이항공,19:05,"23,646"
20220222,제주항공,20:15,"25,400"
20220222,제주항공,19:15,"23,646"
20220222,제주항공,20:20,"26,400"
20220222,아시아나항공,17:20,"26,400"
20220222,아시아나항공,18:30,"26,400"
20220223,진에어,20:30,"19,000"
20220223,진에어,21:45,"17,706"
20220223,진에어,20:30,"20,000"
20220223,진에어,21:40,"18,696"
20220223,에어부산,20:25,"20,900"
20220223,에어부산,21:35,"19,686"
20220223,에어부산,18:15,"21,900"
20220223,에어부산,19:30,"20,676"
20220223,에어서울,17:30,"23,220"
