Departure_Date,Airline,Departure_time,price
20220306,티웨이항공,06:40,"17,420"
20220306,티웨이항공,07:50,"15,776"
20220306,에어서울,07:00,"17,420"
20220306,진에어,08:10,"15,776"
20220306,진에어,06:10,"17,500"
20220306,에어부산,07:10,"16,340"
20220306,에어부산,06:20,"17,600"
20220306,에어서울,07:25,"15,924"
20220306,티웨이항공,06:30,"17,600"
20220306,티웨이항공,07:45,"15,924"
20220306,진에어,15:05,"17,800"
20220306,에어부산,16:15,"17,800"
20220306,에어부산,18:10,"17,900"
20220306,에어서울,19:20,"16,740"
20220306,티웨이항공,06:45,"18,120"
20220306,티웨이항공,07:55,"16,469"
20220306,하이에어,14:20,"18,120"
20220306,진에어,15:30,"16,469"
20220306,진에어,18:45,"18,500"
20220306,제주항공,19:55,"16,815"
20220307,티웨이항공,14:50,"17,120"
20220307,티웨이항공,16:00,"15,479"
20220307,티웨이항공,15:20,"17,120"
20220307,티웨이항공,16:30,"15,479"
20220307,티웨이항공,18:05,"17,120"
20220307,티웨이항공,19:15,"15,479"
20220307,에어부산,18:45,"17,120"
20220307,에어부산,19:55,"15,479"
20220307,에어부산,19:05,"17,120"
20220307,티웨이항공,20:15,"15,479"
20220307,진에어,19:25,"17,120"
20220307,진에어,20:35,"15,479"
20220307,진에어,15:05,"17,250"
20220307,제주항공,16:15,"17,250"
20220307,제주항공,17:30,"16,250"
20220307,제주항공,18:40,"17,250"
20220307,제주항공,18:10,"16,250"
20220307,제주항공,19:20,"17,420"
20220307,제주항공,17:25,"15,776"
20220307,제주항공,18:35,"17,600"
20220308,진에어,06:30,"19,500"
20220308,티웨이항공,07:45,"18,696"
20220308,티웨이항공,14:50,"19,520"
20220308,제주항공,16:00,"17,855"
20220308,제주항공,15:20,"19,520"
20220308,에어서울,16:30,"17,855"
20220308,에어서울,06:45,"19,700"
20220308,에어부산,07:55,"18,003"
20220308,에어부산,14:40,"19,700"
20220308,진에어,15:50,"18,003"
20220308,에어부산,15:55,"19,700"
20220308,에어부산,17:05,"18,520"
20220308,진에어,17:50,"19,700"
20220308,진에어,19:05,"18,520"
20220308,진에어,17:30,"20,010"
20220308,티웨이항공,18:40,"20,010"
20220308,티웨이항공,18:10,"20,400"
20220308,티웨이항공,19:20,"18,696"
20220308,티웨이항공,18:15,"21,000"
20220308,에어서울,19:30,"21,390"
20220309,티웨이항공,19:05,"17,420"
20220309,진에어,20:15,"15,776"
20220309,제주항공,20:30,"17,600"
20220309,에어부산,21:45,"15,924"
20220309,티웨이항공,19:15,"17,800"
20220309,에어서울,20:20,"16,122"
20220309,에어서울,18:10,"20,700"
20220309,에어부산,19:20,"21,120"
20220309,제주항공,19:25,"19,439"
20220309,제주항공,20:35,"21,700"
20220309,제주항공,16:55,"20,500"
20220309,제주항공,18:05,"21,700"
20220309,아시아나항공,18:15,"20,500"
20220309,아시아나항공,19:25,"22,080"
20220309,아시아나항공,17:30,"22,700"
20220309,티웨이항공,18:40,"20,973"
20220309,티웨이항공,16:55,"22,700"
20220309,제주항공,18:05,"20,973"
20220309,제주항공,17:15,"22,700"
20220309,제주항공,18:25,"20,973"
20220310,에어부산,17:30,"16,560"
20220310,에어부산,18:40,"16,560"
20220310,에어서울,18:10,"17,500"
20220310,에어부산,19:20,"16,340"
20220310,에어서울,06:10,"18,630"
20220310,진에어,07:10,"18,800"
20220310,진에어,15:05,"17,630"
20220310,에어서울,16:15,"19,500"
20220310,에어서울,06:45,"17,805"
20220310,티웨이항공,07:45,"19,500"
20220310,티웨이항공,20:25,"17,805"
20220310,하이에어,21:35,"19,700"
20220310,제주항공,20:30,"18,520"
20220310,제주항공,21:45,"19,700"
20220310,티웨이항공,16:00,"18,520"
20220310,티웨이항공,17:10,"19,820"
20220310,진에어,17:50,"18,152"
20220310,진에어,19:05,"19,820"
20220310,에어부산,17:25,"18,152"
20220310,에어부산,18:35,"20,300"
20220311,에어부산,18:10,"28,640"
20220311,에어서울,19:20,"28,800"
20220311,티웨이항공,18:15,"27,530"
20220311,진에어,19:25,"30,520"
20220311,진에어,18:05,"28,745"
20220311,제주항공,19:15,"30,900"
20220311,진에어,17:45,"29,091"
20220311,티웨이항공,19:00,"30,900"
20220311,티웨이항공,18:15,"29,091"
20220311,티웨이항공,19:30,"31,700"
20220311,에어서울,15:40,"29,883"
20220311,에어서울,16:50,"32,800"
20220311,에어서울,14:20,"30,972"
20220311,티웨이항공,15:35,"33,520"
20220311,아시아나항공,14:55,"31,715"
20220311,아시아나항공,16:05,"33,520"
20220311,에어부산,15:20,"31,715"
20220311,에어부산,16:30,"33,520"
20220311,에어부산,16:00,"31,715"
20220311,하이에어,17:10,"33,700"
20220312,진에어,20:30,"20,400"
20220312,제주항공,21:45,"18,696"
20220312,제주항공,19:15,"20,700"
20220312,제주항공,20:20,"18,993"
20220312,제주항공,19:20,"20,700"
20220312,에어서울,20:25,"18,993"
20220312,진에어,19:30,"20,700"
20220312,티웨이항공,20:40,"18,993"
20220312,티웨이항공,20:50,"20,700"
20220312,에어부산,22:00,"18,993"
20220312,티웨이항공,18:55,"20,800"
20220312,티웨이항공,20:05,"19,610"
20220312,에어서울,20:25,"21,400"
20220312,진에어,21:35,"19,686"
20220312,제주항공,19:05,"22,820"
20220312,에어서울,20:15,"21,122"
20220312,에어부산,19:25,"22,820"
20220312,아시아나항공,20:35,"21,122"
