Departure_Date,Airline,Departure_time,price
20220222,티웨이항공,18:45,"27,240"
20220222,티웨이항공,19:55,"25,626"
20220222,티웨이항공,19:05,"27,240"
20220222,에어부산,20:15,"25,626"
20220222,에어부산,19:25,"27,240"
20220222,제주항공,20:35,"25,626"
20220222,제주항공,17:30,"27,460"
20220222,제주항공,18:40,"27,460"
20220222,제주항공,18:40,"27,500"
20220222,티웨이항공,19:50,"26,616"
20220222,티웨이항공,17:15,"27,500"
20220222,티웨이항공,18:25,"26,616"
20220222,제주항공,19:05,"27,500"
20220222,제주항공,20:15,"26,616"
20220222,진에어,19:15,"27,500"
20220222,아시아나항공,20:20,"26,616"
20220222,아시아나항공,19:30,"28,240"
20220222,아시아나항공,20:40,"26,616"
20220222,에어부산,17:25,"30,240"
20220222,제주항공,18:35,"28,596"
20220223,제주항공,06:30,"24,650"
20220223,진에어,07:40,"23,646"
20220223,진에어,06:15,"25,700"
20220223,진에어,07:25,"24,636"
20220223,티웨이항공,06:30,"25,700"
20220223,티웨이항공,07:45,"24,636"
20220223,제주항공,06:35,"25,700"
20220223,제주항공,07:45,"24,636"
20220223,티웨이항공,06:40,"27,240"
20220223,티웨이항공,07:50,"25,626"
20220223,티웨이항공,15:20,"27,240"
20220223,에어부산,16:30,"25,626"
20220223,에어부산,06:45,"27,500"
20220223,에어부산,07:55,"26,616"
20220223,에어부산,19:05,"27,500"
20220223,진에어,20:15,"26,616"
20220223,티웨이항공,14:50,"27,740"
20220223,티웨이항공,16:00,"26,121"
20220223,티웨이항공,18:05,"27,740"
20220223,티웨이항공,19:15,"26,121"
20220224,티웨이항공,19:05,"32,740"
20220224,진에어,20:15,"31,071"
20220224,진에어,16:30,"34,200"
20220224,진에어,17:40,"33,546"
20220224,진에어,18:15,"34,200"
20220224,티웨이항공,19:30,"33,546"
20220224,티웨이항공,06:15,"35,200"
20220224,티웨이항공,07:25,"34,536"
20220224,티웨이항공,20:25,"35,200"
20220224,티웨이항공,21:35,"34,536"
20220224,티웨이항공,14:05,"35,240"
20220224,대한항공,15:15,"33,546"
20220224,대한항공,15:20,"35,240"
20220224,대한항공,16:30,"33,546"
20220224,대한항공,17:45,"35,240"
20220224,티웨이항공,18:55,"33,546"
20220224,에어부산,18:05,"35,240"
20220224,진에어,19:15,"33,546"
20220224,진에어,18:45,"35,240"
20220224,진에어,19:55,"33,546"
20220225,진에어,06:00,"58,000"
20220225,진에어,07:10,"57,420"
20220225,진에어,06:05,"63,700"
20220225,진에어,07:15,"63,063"
20220225,아시아나항공,06:30,"63,700"
20220225,아시아나항공,07:45,"63,063"
20220225,진에어,06:35,"63,700"
20220225,진에어,07:45,"63,063"
20220225,제주항공,06:10,"64,500"
20220225,제주항공,07:20,"62,355"
20220225,제주항공,06:20,"64,500"
20220225,티웨이항공,07:30,"62,355"
20220225,티웨이항공,17:45,"65,600"
20220225,티웨이항공,19:00,"64,944"
20220225,티웨이항공,18:15,"65,600"
20220225,티웨이항공,19:30,"64,944"
20220225,티웨이항공,06:00,"66,450"
20220225,진에어,07:05,"65,786"
20220225,진에어,06:30,"66,450"
20220225,대한항공,07:40,"65,786"
20220226,진에어,20:25,"32,300"
20220226,진에어,21:35,"31,566"
20220226,진에어,20:20,"32,400"
20220226,제주항공,21:35,"32,076"
20220226,대한항공,20:30,"33,300"
20220226,대한항공,21:45,"32,556"
20220226,대한항공,20:50,"35,100"
20220226,진에어,22:00,"34,536"
20220226,진에어,20:25,"35,500"
20220226,진에어,21:35,"35,160"
20220226,아시아나항공,20:45,"35,500"
20220226,티웨이항공,21:55,"35,160"
20220226,대한항공,21:05,"35,500"
20220226,제주항공,22:15,"35,160"
20220226,제주항공,20:20,"38,000"
20220226,아시아나항공,21:35,"37,506"
20220226,제주항공,20:25,"38,000"
